customer_id,customer_name,customer_segment,country,region
C01582,Christopher Hassan,Consumer,Mexico,North America
C01583,Sarah Hassan,Corporate,Mexico,North America
C01584,Thomas Brown,Home Office,France,Europe
C01585,Chen Rossi,Home Office,Canada,North America
C01586,Nadia Martin,Home Office,United Kingdom,Europe
C01587,Sakura Davis,Corporate,United States,North America
C01588,Nadia Pereira,Consumer,South Africa,Middle East & Africa
C01589,Richard Rossi,Consumer,Canada,North America
C01590,Linda Johnson,Consumer,India,Asia Pacific
C01591,Richard Leroy,Corporate,Japan,Asia Pacific
C01592,Carlos Ferrari,Consumer,South Korea,Asia Pacific
C01593,Mia Brown,Consumer,Colombia,South America
C01594,Ahmed Weber,Corporate,China,Asia Pacific
C01595,Diego Li,Consumer,United Kingdom,Europe
C01596,Jennifer Thompson,Corporate,Mexico,North America
C01597,Michael Yamamoto,Consumer,Germany,Europe
C01598,Christopher Khan,Home Office,United Kingdom,Europe
C01599,Ethan Jones,Consumer,South Africa,Middle East & Africa
C01600,Li Pereira,Corporate,Saudi Arabia,Middle East & Africa
C01601,Felix Patel,Consumer,Italy,Europe
C01602,Noah Chen,Consumer,Canada,North America
C01603,Clara Moreau,Corporate,United States,North America
C01604,Isabella Russo,Corporate,Germany,Europe
C01605,Ivan Patel,Home Office,Australia,Asia Pacific
C01606,Diego Suzuki,Corporate,Brazil,South America
C01607,Sophie Chen,Corporate,Canada,North America
C01608,Robert Taylor,Home Office,United States,North America
C01609,Giulia Müller,Corporate,Japan,Asia Pacific
C01610,Yuki Suzuki,Corporate,China,Asia Pacific
C01611,Amina Taylor,Home Office,South Africa,Middle East & Africa
C01612,Ava Clark,Consumer,United Kingdom,Europe
C01613,William Garcia,Corporate,United Kingdom,Europe
C01614,Ivan Santos,Corporate,Canada,North America
C01615,Emma Jones,Home Office,Mexico,North America
C01616,Liam Zhang,Home Office,China,Asia Pacific
C01617,Felix Pereira,Consumer,Italy,Europe
C01618,Sophie Chen,Home Office,Spain,Europe
C01619,Ali Yamamoto,Consumer,China,Asia Pacific
C01620,Lucas Moreau,Home Office,Mexico,North America
C01621,Karen Yamamoto,Corporate,United Kingdom,Europe
C01622,Amina Anderson,Corporate,India,Asia Pacific
C01623,Olga Johansson,Corporate,Australia,Asia Pacific
C01624,David Kumar,Consumer,Spain,Europe
C01625,Susan Harris,Consumer,France,Europe
C01626,Christopher Chen,Consumer,South Korea,Asia Pacific
C01627,Carlos Jackson,Corporate,Saudi Arabia,Middle East & Africa
C01628,Hans Ferrari,Home Office,Germany,Europe
C01629,Clara Martinez,Home Office,United States,North America
C01630,Sarah Rossi,Corporate,United Kingdom,Europe
C01631,Lucas Nilsson,Corporate,Germany,Europe
C01632,Jamal Robinson,Corporate,Japan,Asia Pacific
C01633,Li Harris,Consumer,Mexico,North America
C01634,Chen Martin,Consumer,Italy,Europe
C01635,Olga Yamamoto,Consumer,UAE,Middle East & Africa
C01636,Nadia Thomas,Consumer,Japan,Asia Pacific
C01637,Elizabeth Johnson,Home Office,Mexico,North America
C01638,Patricia Jackson,Corporate,Spain,Europe
C01639,Emma Johnson,Corporate,South Africa,Middle East & Africa
C01640,Noah Tanaka,Consumer,China,Asia Pacific
C01641,Chen Khan,Corporate,United States,North America
C01642,Ayumi Romano,Consumer,Mexico,North America
C01643,Joseph Clark,Consumer,China,Asia Pacific
C01644,Robert Harris,Consumer,United States,North America
C01645,Elizabeth Park,Corporate,United Kingdom,Europe
C01646,Emma Kim,Consumer,United Kingdom,Europe
C01647,Ayumi White,Corporate,United States,North America
C01648,Amir Yamamoto,Home Office,Canada,North America
C01649,Olivia Schmidt,Home Office,Italy,Europe
C01650,Mary Laurent,Consumer,India,Asia Pacific
C01651,Clara Sharma,Consumer,South Africa,Middle East & Africa
C01652,Hanna Fischer,Consumer,India,Asia Pacific
C01653,Christopher Chen,Consumer,Japan,Asia Pacific
C01654,Elizabeth Taylor,Home Office,Australia,Asia Pacific
C01655,Marco Ferrari,Consumer,Japan,Asia Pacific
C01656,Sakura Kim,Consumer,Germany,Europe
C01657,Chen Ali,Corporate,Colombia,South America
C01658,Thomas Oliveira,Corporate,France,Europe
C01659,William Martinez,Consumer,France,Europe
C01660,Clara Martin,Consumer,United States,North America
C01661,Carlos Tanaka,Corporate,France,Europe
C01662,Ethan Thomas,Corporate,Nigeria,Middle East & Africa
C01663,Elizabeth Santos,Consumer,Germany,Europe
C01664,Wei Laurent,Consumer,Italy,Europe
C01665,John Suzuki,Corporate,United Kingdom,Europe
C01666,Christopher Park,Consumer,France,Europe
C01667,Layla Jackson,Consumer,Spain,Europe
C01668,Emma Sharma,Consumer,UAE,Middle East & Africa
C01669,David Nilsson,Consumer,Japan,Asia Pacific
C01670,Giulia Russo,Corporate,Japan,Asia Pacific
C01671,Li Suzuki,Consumer,Canada,North America
C01672,Ingrid Pereira,Corporate,Japan,Asia Pacific
C01673,Patricia Garcia,Corporate,Canada,North America
C01674,Oscar Chen,Corporate,Mexico,North America
C01675,Noah Russo,Consumer,United Kingdom,Europe
C01676,Patricia Pereira,Corporate,Spain,Europe
C01677,Michael Ahmed,Consumer,Canada,North America
C01678,Richard Sharma,Consumer,Italy,Europe
C01679,Clara Dubois,Corporate,India,Asia Pacific
C01680,Ethan Santos,Consumer,China,Asia Pacific
C01681,Mary Anderson,Consumer,Australia,Asia Pacific
C01682,Diego Russo,Consumer,Colombia,South America
C01683,Jamal Taylor,Consumer,United States,North America
C01684,Xiao Brown,Corporate,Brazil,South America
C01685,Mia Santos,Consumer,Canada,North America
C01686,Hanna Park,Corporate,South Africa,Middle East & Africa
C01687,Raj Sato,Home Office,Brazil,South America
C01688,Clara Brown,Home Office,Germany,Europe
C01689,Linda Hassan,Corporate,Australia,Asia Pacific
C01690,Ali Harris,Consumer,Canada,North America
C01691,Li Smith,Consumer,Japan,Asia Pacific
C01692,Mia Wang,Corporate,Australia,Asia Pacific
C01693,Nadia Leroy,Corporate,United States,North America
C01694,William Robinson,Consumer,South Korea,Asia Pacific
C01695,Omar Russo,Corporate,Colombia,South America
C01696,Omar Park,Consumer,India,Asia Pacific
C01697,Jennifer White,Home Office,France,Europe
C01698,Jessica Johnson,Consumer,Germany,Europe
C01699,Ivan Laurent,Home Office,Germany,Europe
C01700,Mia Harris,Consumer,South Korea,Asia Pacific
C01701,Barbara Robinson,Consumer,Mexico,North America
C01702,Mia Johnson,Consumer,Spain,Europe
C01703,Maria Rodriguez,Consumer,United Kingdom,Europe
C01704,Amir Thompson,Corporate,Colombia,South America
C01705,Carlos Thomas,Home Office,Canada,North America
C01706,Michael Oliveira,Corporate,Colombia,South America
C01707,Yuki Robinson,Consumer,South Africa,Middle East & Africa
C01708,Sophie Martin,Consumer,Canada,North America
C01709,Oscar Müller,Consumer,United States,North America
C01710,Karen Patel,Consumer,South Africa,Middle East & Africa
C01711,Kenji Santos,Home Office,France,Europe
C01712,Sophie Sato,Consumer,Mexico,North America
C01713,Emma Sato,Consumer,South Korea,Asia Pacific
C01714,Carlos Sharma,Corporate,Japan,Asia Pacific
C01715,Noah Rodriguez,Consumer,Germany,Europe
C01716,Carlos Sharma,Consumer,United States,North America
C01717,Ethan Wang,Corporate,Brazil,South America
C01718,Robert Thomas,Consumer,Spain,Europe
C01719,Mary Khan,Corporate,China,Asia Pacific
C01720,Felix Leroy,Corporate,Spain,Europe
C01721,Wei Sharma,Consumer,UAE,Middle East & Africa
C01722,Kenji Williams,Home Office,Germany,Europe
C01723,Olga Yamamoto,Corporate,Germany,Europe
C01724,Ingrid Nilsson,Corporate,South Korea,Asia Pacific
C01725,William Chen,Corporate,Mexico,North America
C01726,Ivan Nilsson,Corporate,United Kingdom,Europe
C01727,Ahmed Johansson,Corporate,United Kingdom,Europe
C01728,Amina Sharma,Consumer,Canada,North America
C01729,Elizabeth Williams,Corporate,United Kingdom,Europe
C01730,James Williams,Home Office,United States,North America
C01731,Xiao Santos,Consumer,Colombia,South America
C01732,Ava Fischer,Corporate,Germany,Europe
C01733,Olga Leroy,Corporate,UAE,Middle East & Africa
C01734,Hans Oliveira,Consumer,South Korea,Asia Pacific
C01735,Hanna Sato,Consumer,Spain,Europe
C01736,Amir Brown,Home Office,Italy,Europe
C01737,Ali Kim,Home Office,United Kingdom,Europe
C01738,Emma Wang,Consumer,Australia,Asia Pacific
C01739,William Martin,Corporate,United States,North America
C01740,Wei Thompson,Consumer,United States,North America
C01741,Jennifer Robinson,Consumer,United Kingdom,Europe
C01742,Ivan Costa,Home Office,Germany,Europe
C01743,Elizabeth Miller,Home Office,United States,North America
C01744,Lucas Romano,Consumer,France,Europe
C01745,Fatima Johnson,Consumer,France,Europe
C01746,Pierre Anderson,Corporate,China,Asia Pacific
C01747,Clara Robinson,Consumer,Italy,Europe
C01748,Jennifer Clark,Corporate,Saudi Arabia,Middle East & Africa
C01749,Robert Leroy,Consumer,India,Asia Pacific
C01750,Pierre Costa,Corporate,United States,North America
C01751,Ayumi Singh,Consumer,Spain,Europe
C01752,Thomas Oliveira,Corporate,UAE,Middle East & Africa
C01753,Nadia Ahmed,Consumer,Spain,Europe
C01754,Diego Miller,Home Office,Australia,Asia Pacific
C01755,Amina Nilsson,Consumer,Australia,Asia Pacific
C01756,Jennifer Pereira,Consumer,Saudi Arabia,Middle East & Africa
C01757,Sarah Clark,Consumer,Brazil,South America
C01758,Sophie Sharma,Consumer,Spain,Europe
C01759,Ali Wang,Consumer,India,Asia Pacific
C01760,Diego Sharma,Corporate,United Kingdom,Europe
C01761,Ali Miller,Consumer,India,Asia Pacific
C01762,Sakura Nilsson,Corporate,UAE,Middle East & Africa
C01763,Marco Tanaka,Consumer,Italy,Europe
C01764,Raj Thompson,Consumer,Argentina,South America
C01765,Ahmed Russo,Consumer,Japan,Asia Pacific
C01766,Sophie White,Corporate,Spain,Europe
C01767,Kenji Miller,Home Office,India,Asia Pacific
C01768,Patricia Weber,Home Office,France,Europe
C01769,Patricia Pereira,Corporate,Saudi Arabia,Middle East & Africa
C01770,Isabella Smith,Corporate,Canada,North America
C01771,Isabella Khan,Home Office,Canada,North America
C01772,Olga Weber,Consumer,South Korea,Asia Pacific
C01773,Christopher Rodriguez,Consumer,Spain,Europe
C01774,Karen Suzuki,Consumer,France,Europe
C01775,Robert Tanaka,Corporate,Spain,Europe
C01776,Amir Dubois,Home Office,Canada,North America
C01777,Clara Hassan,Consumer,Australia,Asia Pacific
C01778,Joseph Wang,Home Office,Italy,Europe
C01779,Susan Laurent,Home Office,Colombia,South America
C01780,Joseph Weber,Consumer,Spain,Europe
C01781,Amir Ferrari,Corporate,Argentina,South America
C01782,Elizabeth Zhang,Corporate,Canada,North America
C01783,Chen Chen,Consumer,South Korea,Asia Pacific
C01784,Robert Rodriguez,Consumer,Italy,Europe
C01785,Sarah Weber,Home Office,United States,North America
C01786,Noah Fischer,Consumer,France,Europe
C01787,Chen Martinez,Consumer,Japan,Asia Pacific
C01788,Fatima Weber,Consumer,Italy,Europe
C01789,Olivia Ali,Home Office,Canada,North America
C01790,Diego Ferrari,Corporate,Germany,Europe
C01791,Zara Williams,Consumer,Spain,Europe
C01792,Layla Sharma,Corporate,Nigeria,Middle East & Africa
C01793,Isabella White,Corporate,Japan,Asia Pacific
C01794,Fatima Li,Corporate,Mexico,North America
C01795,Ingrid Wang,Corporate,United States,North America
C01796,Ethan Chen,Consumer,Canada,North America
C01797,Fatima Zhang,Consumer,India,Asia Pacific
C01798,Maria Ahmed,Consumer,France,Europe
C01799,Sophie Martinez,Corporate,Nigeria,Middle East & Africa
C01800,Thomas Hassan,Corporate,Saudi Arabia,Middle East & Africa
C01801,Yuki Miller,Consumer,Australia,Asia Pacific
C01802,Sakura Rossi,Consumer,Germany,Europe
C01803,Emma Johnson,Corporate,Australia,Asia Pacific
C01804,Michael Park,Home Office,India,Asia Pacific
C01805,James Santos,Home Office,Australia,Asia Pacific
C01806,Linda Khan,Consumer,UAE,Middle East & Africa
C01807,Zara Oliveira,Home Office,France,Europe
C01808,Richard Ali,Corporate,Mexico,North America
C01809,David Williams,Consumer,United States,North America
C01810,Mary Anderson,Consumer,Mexico,North America
C01811,Wei Zhang,Consumer,Germany,Europe
C01812,Ava Rossi,Corporate,China,Asia Pacific
C01813,Sophie Tanaka,Consumer,Spain,Europe
C01814,Olga Garcia,Corporate,Mexico,North America
C01815,Lucas Hassan,Consumer,United Kingdom,Europe
C01816,Sakura Harris,Corporate,China,Asia Pacific
C01817,Amir Williams,Consumer,Mexico,North America
C01818,Giulia Garcia,Corporate,Argentina,South America
C01819,Jessica Garcia,Consumer,Germany,Europe
C01820,Sophie Leroy,Consumer,Brazil,South America
C01821,Liam Rodriguez,Consumer,France,Europe
C01822,Kenji Moreau,Consumer,Canada,North America
C01823,Felix Robinson,Corporate,China,Asia Pacific
C01824,Zara Wang,Corporate,India,Asia Pacific
C01825,Felix Smith,Consumer,South Africa,Middle East & Africa
C01826,Ivan Davis,Consumer,United States,North America
C01827,Amir Tanaka,Home Office,China,Asia Pacific
C01828,Robert Khan,Consumer,Argentina,South America
C01829,Michael Smith,Corporate,Canada,North America
C01830,Maria Weber,Consumer,Nigeria,Middle East & Africa
C01831,Li Wang,Corporate,China,Asia Pacific
C01832,Jennifer Dubois,Consumer,China,Asia Pacific
C01833,Elizabeth Garcia,Home Office,South Korea,Asia Pacific
C01834,Chen Tanaka,Home Office,Japan,Asia Pacific
C01835,Thomas Smith,Home Office,Canada,North America
C01836,Olivia Anderson,Home Office,Mexico,North America
C01837,Sarah Kim,Consumer,United Kingdom,Europe
C01838,James Williams,Corporate,Mexico,North America
C01839,Ahmed Rodriguez,Home Office,South Africa,Middle East & Africa
C01840,Sarah Johnson,Consumer,United States,North America
C01841,Giulia Oliveira,Corporate,Italy,Europe
C01842,Christopher Davis,Consumer,Australia,Asia Pacific
C01843,Mary Martinez,Corporate,United Kingdom,Europe
C01844,William Rodriguez,Corporate,United States,North America
C01845,Priya Harris,Home Office,United States,North America
C01846,Liam Smith,Consumer,Germany,Europe
C01847,Jamal Brown,Corporate,Japan,Asia Pacific
C01848,Felix Fischer,Corporate,Argentina,South America
C01849,Pierre Wang,Corporate,Spain,Europe
C01850,Layla Smith,Home Office,Australia,Asia Pacific
C01851,Sophie Martinez,Consumer,United States,North America
C01852,Jennifer Brown,Home Office,France,Europe
C01853,Ingrid Jackson,Home Office,China,Asia Pacific
C01854,Pierre Fischer,Consumer,United Kingdom,Europe
C01855,Elizabeth Schmidt,Corporate,Canada,North America
C01856,Linda Zhang,Consumer,Canada,North America
C01857,Christopher White,Corporate,Mexico,North America
C01858,Pierre Weber,Consumer,South Korea,Asia Pacific
C01859,Hans Rossi,Consumer,France,Europe
C01860,Robert Russo,Corporate,India,Asia Pacific
C01861,Layla Rodriguez,Consumer,China,Asia Pacific
C01862,Zara Suzuki,Consumer,South Africa,Middle East & Africa
C01863,Ali Yamamoto,Consumer,Brazil,South America
C01864,Wei White,Home Office,France,Europe
C01865,Emma Miller,Consumer,Spain,Europe
C01866,Giulia Harris,Home Office,Italy,Europe
C01867,Jamal Rossi,Consumer,United States,North America
C01868,Sophie Schmidt,Home Office,Colombia,South America
C01869,Wei Jackson,Home Office,United Kingdom,Europe
C01870,Isabella Sato,Consumer,Argentina,South America
C01871,Diego Suzuki,Corporate,Mexico,North America
C01872,Xiao Jackson,Consumer,Mexico,North America
C01873,Hans Sato,Corporate,Spain,Europe
C01874,Ivan Sato,Consumer,Spain,Europe
C01875,Hanna Hassan,Home Office,France,Europe
C01876,Hanna Ferrari,Consumer,Italy,Europe
C01877,Fatima Smith,Home Office,Australia,Asia Pacific
C01878,Priya Costa,Corporate,Canada,North America
C01879,Mary Rossi,Consumer,South Africa,Middle East & Africa
C01880,Hans Wang,Corporate,Mexico,North America
C01881,William Ali,Home Office,China,Asia Pacific
C01882,Olivia Leroy,Home Office,China,Asia Pacific
C01883,Ayumi Singh,Consumer,India,Asia Pacific
C01884,James Rossi,Consumer,France,Europe
C01885,Mary Fischer,Consumer,Saudi Arabia,Middle East & Africa
C01886,Susan Yamamoto,Home Office,United Kingdom,Europe
C01887,Olga Robinson,Corporate,China,Asia Pacific
C01888,Susan Jackson,Corporate,United Kingdom,Europe
C01889,Marco Sato,Consumer,Germany,Europe
C01890,Liam Sharma,Consumer,Colombia,South America
C01891,Sophie Zhang,Consumer,Mexico,North America
C01892,Karen Romano,Consumer,India,Asia Pacific
C01893,Thomas Laurent,Home Office,United States,North America
C01894,Jessica Thomas,Corporate,Spain,Europe
C01895,Omar Nilsson,Corporate,Canada,North America
C01896,Joseph Zhang,Consumer,France,Europe
C01897,Clara Fischer,Corporate,Mexico,North America
C01898,William Sato,Corporate,Italy,Europe
C01899,Emma Thompson,Corporate,Mexico,North America
C01900,Diego Williams,Consumer,India,Asia Pacific
C01901,Susan Ali,Consumer,South Korea,Asia Pacific
C01902,Olga Davis,Corporate,India,Asia Pacific
C01903,Fatima Fischer,Corporate,Mexico,North America
C01904,Liam Martin,Consumer,Argentina,South America
C01905,Kenji Hassan,Corporate,India,Asia Pacific
C01906,Xiao Ferrari,Home Office,Mexico,North America
C01907,Jamal Park,Consumer,UAE,Middle East & Africa
C01908,Noah Thomas,Corporate,India,Asia Pacific
C01909,Jessica Hassan,Home Office,Argentina,South America
C01910,Layla Park,Consumer,Japan,Asia Pacific
C01911,Christopher Romano,Consumer,Spain,Europe
C01912,Joseph Martin,Corporate,South Korea,Asia Pacific
C01913,Layla Yamamoto,Home Office,Australia,Asia Pacific
C01914,Clara Hassan,Corporate,Germany,Europe
C01915,Sarah Nilsson,Corporate,Japan,Asia Pacific
C01916,Felix Singh,Consumer,Japan,Asia Pacific
C01917,Thomas Suzuki,Corporate,UAE,Middle East & Africa
C01918,Emma Suzuki,Home Office,United Kingdom,Europe
C01919,Raj Rossi,Consumer,Australia,Asia Pacific
C01920,Olga Miller,Consumer,Mexico,North America
C01921,Jessica Pereira,Consumer,Argentina,South America
C01922,Raj White,Home Office,France,Europe
C01923,Kenji Wang,Consumer,China,Asia Pacific
C01924,Omar Ali,Corporate,Spain,Europe
C01925,Emma Laurent,Consumer,South Korea,Asia Pacific
C01926,Mary Yamamoto,Consumer,China,Asia Pacific
C01927,Joseph Chen,Consumer,United States,North America
C01928,James Khan,Home Office,United States,North America
C01929,Xiao Romano,Corporate,India,Asia Pacific
C01930,Pierre Suzuki,Corporate,Colombia,South America
C01931,Lucas Clark,Home Office,South Africa,Middle East & Africa
C01932,Sarah Harris,Consumer,Japan,Asia Pacific
C01933,Joseph Fischer,Corporate,United States,North America
C01934,Oscar Martin,Consumer,Japan,Asia Pacific
C01935,Oscar Davis,Consumer,Japan,Asia Pacific
C01936,Olga Robinson,Corporate,South Africa,Middle East & Africa
C01937,Mary Jackson,Consumer,Mexico,North America
C01938,Maria Martin,Consumer,China,Asia Pacific
C01939,Susan Weber,Consumer,Canada,North America
C01940,Lucas Sato,Consumer,United Kingdom,Europe
C01941,Robert Martinez,Consumer,Canada,North America
C01942,Richard Martinez,Home Office,South Korea,Asia Pacific
C01943,Chen Patel,Corporate,Nigeria,Middle East & Africa
C01944,Richard Romano,Corporate,Nigeria,Middle East & Africa
C01945,Olga Nilsson,Home Office,United States,North America
C01946,Jennifer Clark,Home Office,Spain,Europe
C01947,Karen Garcia,Corporate,South Africa,Middle East & Africa
C01948,Carlos Rodriguez,Corporate,Brazil,South America
C01949,Mia Tanaka,Home Office,Germany,Europe
C01950,Ava Laurent,Corporate,Mexico,North America
C01951,Li Kim,Consumer,Japan,Asia Pacific
C01952,Amina Smith,Consumer,Mexico,North America
C01953,Olga Davis,Consumer,Australia,Asia Pacific
C01954,Marco Taylor,Consumer,South Africa,Middle East & Africa
C01955,Xiao Johansson,Home Office,Mexico,North America
C01956,Hanna Martinez,Corporate,Germany,Europe
C01957,Noah Jones,Consumer,Australia,Asia Pacific
C01958,Nadia Nilsson,Corporate,South Korea,Asia Pacific
C01959,Ingrid Li,Consumer,Spain,Europe
C01960,Sophie Khan,Consumer,Nigeria,Middle East & Africa
C01961,Kenji Johnson,Home Office,United States,North America
C01962,Barbara Williams,Corporate,Canada,North America
C01963,Ingrid Suzuki,Consumer,Italy,Europe
C01964,Elizabeth Fischer,Home Office,Italy,Europe
C01965,Pierre Robinson,Consumer,Mexico,North America
C01966,Ingrid Zhang,Corporate,Japan,Asia Pacific
C01967,Ali Jackson,Consumer,Saudi Arabia,Middle East & Africa
C01968,Carlos Thomas,Consumer,France,Europe
C01969,Kenji Harris,Consumer,France,Europe
C01970,Robert Sato,Consumer,Canada,North America
C01971,Chen Taylor,Home Office,India,Asia Pacific
C01972,Xiao Davis,Consumer,Nigeria,Middle East & Africa
C01973,Yuki Kim,Consumer,UAE,Middle East & Africa
C01974,Isabella Thomas,Home Office,South Korea,Asia Pacific
C01975,Priya Thomas,Home Office,Mexico,North America
C01976,Ayumi Russo,Consumer,Germany,Europe
C01977,Xiao Robinson,Consumer,Brazil,South America
C01978,Maria Leroy,Consumer,Germany,Europe
C01979,Sophie Clark,Consumer,Argentina,South America
C01980,Elizabeth Müller,Home Office,Italy,Europe
C01981,Hanna Leroy,Consumer,Australia,Asia Pacific
C01982,Jennifer Oliveira,Consumer,India,Asia Pacific
C01983,Linda Nilsson,Consumer,France,Europe
C01984,Ayumi Dubois,Consumer,France,Europe
C01985,Barbara Jones,Consumer,Spain,Europe
C01986,Maria Suzuki,Home Office,Spain,Europe
C01987,Susan Russo,Home Office,South Korea,Asia Pacific
